variant,layer,layers,tokens,dim,pca_var_0,pca_var_1,trajectory_signed_circulation,trajectory_abs_circulation,trajectory_signed_circulation_ratio,trajectory_signed_circulation_alignment,spectral_total,spectral_grad_ratio,spectral_curl_ratio,spectral_harmonic_ratio,spectral_grad,spectral_curl,spectral_harmonic,spectral_signed_curl_circulation,spectral_abs_curl_circulation,spectral_signed_curl_circulation_ratio,spectral_signed_curl_alignment,spectral_signed_vorticity_mean,spectral_abs_vorticity_mean,spectral_signed_vorticity_ratio,spectral_vorticity_rms,hodge_total,hodge_grad_ratio,hodge_curl_ratio,hodge_harmonic_ratio,hodge_grad,hodge_curl,hodge_harmonic,hodge_reconstruction_error,hodge_signed_curl_circulation,hodge_abs_curl_circulation,hodge_signed_curl_circulation_ratio,hodge_signed_curl_alignment,graph_total_power,graph_low_freq_power,graph_high_freq_power,graph_low_freq_ratio,graph_high_freq_ratio,graph_first_nonzero_eigenvalue,graph_eigs_used
shuffle_tokens,7,13,1024,768,0.1319605270729705,0.06863496425399994,-0.5178726514733806,8.91384065965262,-0.018254650442239097,-0.05809758904682536,0.0965828442617429,0.502868871475017,0.4971307747323369,3.537926461119963e-07,0.048568505897749976,0.04801430419369289,3.417030004038486e-08,-29.660365014663267,214.1085470238572,-0.08818121811938351,-0.13852957029014978,-0.10111632843163658,3.8280126603712894,-0.02641483647074172,5.465302837593107,29.00439595419622,0.5015335036392435,0.4982255455097666,0.0002409508516187635,14.54667632384793,14.45073099646068,0.0069886339058513975,0.0,-0.3249449902931536,138.04153807984858,-0.0014996350902157522,-0.002353965297787343,2.338927456722754,0.3410689848089569,0.6922512779240413,0.1458228145676883,0.2959695376332904,0.0006956281028792551,32.0
shuffle_tokens,8,13,1024,768,0.1319605270729705,0.06863496425399994,-0.3691778226132109,7.656650032922793,-0.016387032300637188,-0.04821662489806703,0.07505145078303838,0.5077897717769834,0.492209916994367,3.1122864966615333e-07,0.03811035906465056,0.03694106836022614,2.33581616826908e-08,-17.94221255321121,207.7680971793447,-0.05568223157335063,-0.08635691810626515,0.06802286102568973,3.385106792886319,0.020094745952664576,4.734270956118233,26.474883209831802,0.5068707256335008,0.4910257809837986,0.0021034933842557758,13.419343263629631,12.999850204562518,0.055689741680825515,0.0,0.009975201393797928,127.65005250210537,5.1459013230067205e-05,7.814490631434252e-05,1.6451607664626953,0.20114632465806864,0.32481039825385566,0.12226545195978555,0.19743383435543463,0.0005254121556540791,32.0
shuffle_tokens,9,13,1024,768,0.1319605270729705,0.06863496425399994,-0.22622852706265695,6.726933428986463,-0.013010891604170613,-0.033630261017276404,0.04854915139662752,0.45757441311654806,0.5424252539497241,3.3293372789786374e-07,0.02221484945761828,0.026334285775359283,1.616364996075698e-08,-28.59458869729118,155.76434736150964,-0.09911926401246092,-0.1835759542003967,-0.10155371511182375,3.2102958736713205,-0.031633755612589715,4.366287107251462,19.678320519057937,0.5156434830088019,0.4835555262054346,0.0008009907869517117,10.14699773221061,9.515560633432262,0.015762153438448234,0.0,-0.3423052496271265,114.27008689613328,-0.0020520282951854768,-0.0029955805488996227,1.4807526724622133,0.07039490648101283,0.12420722833786951,0.04753994896660179,0.08388114412877354,0.0008918670879508348,32.0
shuffle_tokens,10,13,1024,768,0.1319605270729705,0.06863496425399994,0.011256997117791837,7.191005835377096,0.0008012171830340548,0.001565427337356836,0.04304237992670139,0.43697957191252906,0.5630201194221639,3.08665306964351e-07,0.018808640754466407,0.024233725886545564,1.3285689412551506e-08,-18.749125067454138,162.37768502817698,-0.06819750389403748,-0.11546614341866403,0.15260728004029253,3.368005688793579,0.045310873597412635,4.540417241813495,15.914674139563232,0.47552178635282216,0.5146362859297191,0.009841927718624846,7.567774276068171,8.19026879096657,0.1566310725470494,0.0,0.17780947233749522,106.32199392836387,0.001196019060253413,0.0016723677366067568,0.9138896439878945,0.12646774246846113,0.15218863880366335,0.13838404155298245,0.16652846413661654,0.00017304744057639518,32.0
shuffle_tokens,11,13,1024,768,0.1319605270729705,0.06863496425399994,0.41369530552031647,10.082693701090133,0.027529638234762902,0.04103023634205888,0.03983567843077038,0.4839517054157797,0.5160471717021698,1.1228820503950144e-06,0.019278544512965914,0.020557089187036186,4.4730768275219895e-08,-6.362615916390766,160.59083724324344,-0.025178799321688646,-0.03962004324539046,-0.0211641569422512,2.418252244805662,-0.008751840089350156,3.3611555753634446,17.448555032829898,0.48150886595278575,0.5184590249871217,3.210906072093038e-05,8.401633946372696,9.046360829755123,0.0005602567130416306,0.0,0.5520690782769244,110.52188073661303,0.0037793097959877334,0.004995111145390039,1.1244697651686815,0.023456884209730355,0.08103163889316078,0.020860395660537476,0.07206208775298217,0.0013689156278833073,32.0
shuffle_tokens,12,13,1024,768,0.1319605270729705,0.06863496425399994,0.12216560606720465,0.5186621122670987,0.0038885941972368744,0.23553986917072567,0.04430929666034125,0.4817234031614601,0.5182765950056194,1.8329203883349479e-09,0.021344825178910308,0.022964471400215528,8.12154132415211e-11,-3.0952537276252463,96.4720583759971,-0.018603398680377473,-0.032084458233093596,-0.1635063479436353,2.614796651993522,-0.06253119064496966,3.80852715246174,0.6535551291929785,0.5472691368211803,0.45183445274569195,0.0008964104278443944,0.35767055141849635,0.2952987241380495,0.0005858536329797763,0.0,0.3882184974698179,11.415279546405227,0.010311773380489959,0.03400867196389171,0.12418085189141241,0.009848051858530965,0.019832654218336146,0.07930410935771649,0.15970782867296188,1.1221677334062306e-09,32.0
reverse_tokens,0,13,1024,768,0.13196052707297048,0.06863496425399991,-0.08869604687985186,3.6980982447521877,-0.010983945091064103,-0.023984232167362403,0.0057789547831758,0.5193826494897272,0.48061713781481225,2.1269546061883104e-07,0.003001488846567179,0.0027774647074511718,1.2291574495029736e-09,4.356084797716093,75.8408435875659,0.033636998291564434,0.05743718808568571,0.11157993777307358,0.9457304470207046,0.11798281225330032,1.2329906962925263,2.366895997663825,0.5354409232203201,0.46369061601765504,0.0008684607626439944,1.267332978155599,1.0975074632064612,0.0020555563032301433,0.0,0.0998252265816062,43.33704106248009,0.0016905441190056428,0.0023034619838877713,0.07958431833781664,0.0013695953481500554,0.009254535914488824,0.017209362054675728,0.11628592300314121,0.0002981127149764351,32.0
reverse_tokens,1,13,1024,768,0.13196052707297048,0.06863496425399991,0.10333664443354232,15.455719569800406,0.005556644479089336,0.006685980809036949,0.004962189436427964,0.5341545847951257,0.4657991866393423,4.6228565532053694e-05,0.0026505762380899375,0.0023113838034384817,2.293948995443747e-07,8.189975338605812,82.9519045220826,0.06797482911020565,0.09873161304482843,0.14237335717254138,0.7996817225666637,0.1780375281250382,1.0892327271635873,1.825971040138357,0.5095103746516378,0.4904690513471034,2.0573996918818894e-05,0.9303511887639351,0.8955822838439437,3.756752255365909e-05,0.0,0.03981961302433934,37.03689390187061,0.0007476480259226244,0.001075133706672097,0.07269059893520223,0.0013451209256212782,0.017971592675718864,0.018504744015389724,0.2472340706910268,0.0001489563027029278,32.0
reverse_tokens,2,13,1024,768,0.13196052707297048,0.06863496425399991,0.0921666968914509,15.67900730085779,0.004911278346321489,0.00587835027581169,0.005653664062151136,0.42964165609189386,0.5703223234259761,3.6020482129934e-05,0.002429049590649838,0.003224410823795978,2.0364770531936508e-07,0.41118743163335747,108.57868402275048,0.002659791946756978,0.0037869995877570354,0.06158931885330489,1.0949604973464913,0.056247982463805225,1.46885269179618,2.1765903198278007,0.4968488146702208,0.5031151359609122,3.604941892775805e-05,1.0814363204291195,1.0950755346913692,7.846481627357526e-05,0.0,-0.05119118630264852,39.9279123904346,-0.0009285733537102056,-0.0012820902280609146,0.06950772222166815,0.0011641516097186113,0.022480852550708853,0.01674852192690184,0.32342956771069004,0.00016656841886041068,32.0
reverse_tokens,3,13,1024,768,0.13196052707297048,0.06863496425399991,0.157677552745757,14.799699283276109,0.008786356037751849,0.010654105176578494,0.006548322055887417,0.49117741072844334,0.508803097356317,1.9491915239630655e-05,0.0032163878720267384,0.003331806544522203,1.2763933847516148e-07,1.073535102044406,94.8480059026613,0.007639322736013391,0.011318478357321839,0.06827392584439408,0.9080864838560734,0.07518438723421757,1.2351878233648452,2.3187141388786134,0.48537176202354454,0.5117282191396468,0.002900018842256656,1.1254383672164183,1.1865514569822726,0.006724314692554896,0.0,0.050561587780807715,41.35747237454194,0.000860182515151319,0.0012225502400850655,0.11457384011778872,0.0016469121142060595,0.028703695780255684,0.01437424208277331,0.2505257373825175,0.0001640283794642235,32.0
reverse_tokens,4,13,1024,768,0.13196052707297048,0.06863496425399991,0.20712791511887446,13.351917200476453,0.012297749992658077,0.015512971808384436,0.005787473285207672,0.49394265251895214,0.5060377330279314,1.9614453116345587e-05,0.0028586799058780516,0.0029286798612062053,1.1351812341480845e-07,6.642449255133667,93.54267386947461,0.0491014325179751,0.0710098287804158,0.03037403567967844,0.8449838729580873,0.03594629039882877,1.107660917148817,2.333032954364579,0.4919754953393935,0.5036541812633998,0.004370323396745992,1.1477950433666424,1.1750418024910227,0.010196108505838944,0.0,-0.11391475838864784,41.83139388097602,-0.0019580480520772652,-0.002723188204360881,0.09218627787196731,0.0012574127238782827,0.029205591010028606,0.013639912066138925,0.3168106109088244,0.00015171100309768114,32.0
reverse_tokens,5,13,1024,768,0.13196052707297048,0.06863496425399991,0.293878655397397,11.63183263881108,0.019641874255013778,0.025265034713174407,0.005961215454235372,0.4883767862747156,0.511604843113714,1.8370611570505367e-05,0.00291131924583064,0.0030497866972311353,1.0951117359785174e-07,12.136691671910361,90.74723928463246,0.09032962157365752,0.13374171784822156,-0.022091235610265065,0.8151554786117681,-0.0271006405402403,1.0659848066215172,2.2299627087421934,0.4880697384873496,0.5090656403757372,0.002864621128650777,1.088377316092344,1.1351973943398583,0.006387998291566206,0.0,-0.11215540819358905,42.4955737796579,-0.001979093859125581,-0.002639225646772569,0.10261661270466277,0.0023915091308173023,0.015089829561172838,0.023305282329872064,0.14705055218108146,0.00022304302385567975,32.0
reverse_tokens,6,13,1024,768,0.13196052707297048,0.06863496425399991,0.2806587089473091,9.276175972683752,0.0213448433591022,0.03025586295190882,0.004884354239559812,0.5017863915889222,0.49819268599164673,2.0922419431006156e-05,0.0024509024891107723,0.00243334955794099,1.021925080496835e-07,13.091123917331002,71.82356440824896,0.11781207012750544,0.18226781175771725,0.015719108583206142,0.764660687865143,0.020556972305052504,1.0162073877612323,2.1276436970913806,0.48406178439200537,0.5113803005207465,0.004557915086586467,1.029911004564457,1.0880350732196622,0.009697619305853411,0.0,0.022554044993877448,40.354442972983875,0.00041626389975800974,0.0005588986820850612,0.07994828039461122,0.0013453804226280465,0.018899978720214428,0.016828134588855143,0.23640256709621923,0.0001272637127687521,32.0
